,Location,Address_1,Address_2,Postal Code,City,Province,Phone,Fax,URL,Features,Services,Description,Name,Job Title,Week_Day,Open,Close,Bio
843,TRAC Group - Ottawa,110-161 Greenbank Road ,----,K2H 5V6,Ottawa,ON,613.526.0877,613.526.9997,https://www.cbi.ca/web/physiotherapy-ottawa-trac," Free Parking ,  Wheelchair Accessible ",Behaviour Therapy;Cognitive Rehabilitation;Concussion;Custom Orthotics/Bracing & Splinting;Hand Therapy;Kinesiology;MVA Rehabilitation;Mental Health;Occupational Therapy;Pain Management Rehabilitation;Physiotherapy;Psychology;Return to Work Planning;Social Work;Speech-Language Therapy;Vestibular Rehabilitation,"Better health begins here Our TRAC Group Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you achieve successful & enduring results Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Angela Baird,Speech Language Pathologist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:30am', '8:30am', '8:30am', '8:30am', '8:30am']","['5:00pm', '5:00pm', '5:00pm', '5:00pm', '5:00pm']",
844,TRAC Group - Ottawa,110-161 Greenbank Road ,----,K2H 5V6,Ottawa,ON,613.526.0877,613.526.9997,https://www.cbi.ca/web/physiotherapy-ottawa-trac," Free Parking ,  Wheelchair Accessible ",Behaviour Therapy;Cognitive Rehabilitation;Concussion;Custom Orthotics/Bracing & Splinting;Hand Therapy;Kinesiology;MVA Rehabilitation;Mental Health;Occupational Therapy;Pain Management Rehabilitation;Physiotherapy;Psychology;Return to Work Planning;Social Work;Speech-Language Therapy;Vestibular Rehabilitation,"Better health begins here Our TRAC Group Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you achieve successful & enduring results Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Angela McKeever,Occupational Therapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:30am', '8:30am', '8:30am', '8:30am', '8:30am']","['5:00pm', '5:00pm', '5:00pm', '5:00pm', '5:00pm']",
845,TRAC Group - Ottawa,110-161 Greenbank Road ,----,K2H 5V6,Ottawa,ON,613.526.0877,613.526.9997,https://www.cbi.ca/web/physiotherapy-ottawa-trac," Free Parking ,  Wheelchair Accessible ",Behaviour Therapy;Cognitive Rehabilitation;Concussion;Custom Orthotics/Bracing & Splinting;Hand Therapy;Kinesiology;MVA Rehabilitation;Mental Health;Occupational Therapy;Pain Management Rehabilitation;Physiotherapy;Psychology;Return to Work Planning;Social Work;Speech-Language Therapy;Vestibular Rehabilitation,"Better health begins here Our TRAC Group Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you achieve successful & enduring results Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Angela Van Hofwegen,Registered Nurse Care Manager,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:30am', '8:30am', '8:30am', '8:30am', '8:30am']","['5:00pm', '5:00pm', '5:00pm', '5:00pm', '5:00pm']",
846,TRAC Group - Ottawa,110-161 Greenbank Road ,----,K2H 5V6,Ottawa,ON,613.526.0877,613.526.9997,https://www.cbi.ca/web/physiotherapy-ottawa-trac," Free Parking ,  Wheelchair Accessible ",Behaviour Therapy;Cognitive Rehabilitation;Concussion;Custom Orthotics/Bracing & Splinting;Hand Therapy;Kinesiology;MVA Rehabilitation;Mental Health;Occupational Therapy;Pain Management Rehabilitation;Physiotherapy;Psychology;Return to Work Planning;Social Work;Speech-Language Therapy;Vestibular Rehabilitation,"Better health begins here Our TRAC Group Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you achieve successful & enduring results Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Carissa Morris,Case Manager,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:30am', '8:30am', '8:30am', '8:30am', '8:30am']","['5:00pm', '5:00pm', '5:00pm', '5:00pm', '5:00pm']",
847,TRAC Group - Ottawa,110-161 Greenbank Road ,----,K2H 5V6,Ottawa,ON,613.526.0877,613.526.9997,https://www.cbi.ca/web/physiotherapy-ottawa-trac," Free Parking ,  Wheelchair Accessible ",Behaviour Therapy;Cognitive Rehabilitation;Concussion;Custom Orthotics/Bracing & Splinting;Hand Therapy;Kinesiology;MVA Rehabilitation;Mental Health;Occupational Therapy;Pain Management Rehabilitation;Physiotherapy;Psychology;Return to Work Planning;Social Work;Speech-Language Therapy;Vestibular Rehabilitation,"Better health begins here Our TRAC Group Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you achieve successful & enduring results Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Carly Murray,Return to Work Coordinator,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:30am', '8:30am', '8:30am', '8:30am', '8:30am']","['5:00pm', '5:00pm', '5:00pm', '5:00pm', '5:00pm']",
848,TRAC Group - Ottawa,110-161 Greenbank Road ,----,K2H 5V6,Ottawa,ON,613.526.0877,613.526.9997,https://www.cbi.ca/web/physiotherapy-ottawa-trac," Free Parking ,  Wheelchair Accessible ",Behaviour Therapy;Cognitive Rehabilitation;Concussion;Custom Orthotics/Bracing & Splinting;Hand Therapy;Kinesiology;MVA Rehabilitation;Mental Health;Occupational Therapy;Pain Management Rehabilitation;Physiotherapy;Psychology;Return to Work Planning;Social Work;Speech-Language Therapy;Vestibular Rehabilitation,"Better health begins here Our TRAC Group Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you achieve successful & enduring results Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Claire Rudnicki,Occupational Therapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:30am', '8:30am', '8:30am', '8:30am', '8:30am']","['5:00pm', '5:00pm', '5:00pm', '5:00pm', '5:00pm']",
849,TRAC Group - Ottawa,110-161 Greenbank Road ,----,K2H 5V6,Ottawa,ON,613.526.0877,613.526.9997,https://www.cbi.ca/web/physiotherapy-ottawa-trac," Free Parking ,  Wheelchair Accessible ",Behaviour Therapy;Cognitive Rehabilitation;Concussion;Custom Orthotics/Bracing & Splinting;Hand Therapy;Kinesiology;MVA Rehabilitation;Mental Health;Occupational Therapy;Pain Management Rehabilitation;Physiotherapy;Psychology;Return to Work Planning;Social Work;Speech-Language Therapy;Vestibular Rehabilitation,"Better health begins here Our TRAC Group Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you achieve successful & enduring results Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Daniel Leroy,Psychotherapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:30am', '8:30am', '8:30am', '8:30am', '8:30am']","['5:00pm', '5:00pm', '5:00pm', '5:00pm', '5:00pm']",
850,TRAC Group - Ottawa,110-161 Greenbank Road ,----,K2H 5V6,Ottawa,ON,613.526.0877,613.526.9997,https://www.cbi.ca/web/physiotherapy-ottawa-trac," Free Parking ,  Wheelchair Accessible ",Behaviour Therapy;Cognitive Rehabilitation;Concussion;Custom Orthotics/Bracing & Splinting;Hand Therapy;Kinesiology;MVA Rehabilitation;Mental Health;Occupational Therapy;Pain Management Rehabilitation;Physiotherapy;Psychology;Return to Work Planning;Social Work;Speech-Language Therapy;Vestibular Rehabilitation,"Better health begins here Our TRAC Group Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you achieve successful & enduring results Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Debbie Lessard,Speech Language Pathologist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:30am', '8:30am', '8:30am', '8:30am', '8:30am']","['5:00pm', '5:00pm', '5:00pm', '5:00pm', '5:00pm']",
851,TRAC Group - Ottawa,110-161 Greenbank Road ,----,K2H 5V6,Ottawa,ON,613.526.0877,613.526.9997,https://www.cbi.ca/web/physiotherapy-ottawa-trac," Free Parking ,  Wheelchair Accessible ",Behaviour Therapy;Cognitive Rehabilitation;Concussion;Custom Orthotics/Bracing & Splinting;Hand Therapy;Kinesiology;MVA Rehabilitation;Mental Health;Occupational Therapy;Pain Management Rehabilitation;Physiotherapy;Psychology;Return to Work Planning;Social Work;Speech-Language Therapy;Vestibular Rehabilitation,"Better health begins here Our TRAC Group Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you achieve successful & enduring results Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Emily Downs,Occupational Therapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:30am', '8:30am', '8:30am', '8:30am', '8:30am']","['5:00pm', '5:00pm', '5:00pm', '5:00pm', '5:00pm']",
852,TRAC Group - Ottawa,110-161 Greenbank Road ,----,K2H 5V6,Ottawa,ON,613.526.0877,613.526.9997,https://www.cbi.ca/web/physiotherapy-ottawa-trac," Free Parking ,  Wheelchair Accessible ",Behaviour Therapy;Cognitive Rehabilitation;Concussion;Custom Orthotics/Bracing & Splinting;Hand Therapy;Kinesiology;MVA Rehabilitation;Mental Health;Occupational Therapy;Pain Management Rehabilitation;Physiotherapy;Psychology;Return to Work Planning;Social Work;Speech-Language Therapy;Vestibular Rehabilitation,"Better health begins here Our TRAC Group Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you achieve successful & enduring results Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Erika Rudnicki,Occupational Therapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['8:30am', '8:30am', '8:30am', '8:30am', '8:30am']","['5:00pm', '5:00pm', '5:00pm', '5:00pm', '5:00pm']",
